Week Start Date,Product ID,Product Name,Units Sold,Price ($),Discount Percentage,Revenue ($),Region
2024-10-13,41,Makeup Chair,23,157.56,0.0,3623.88,USA
2024-10-13,42,Chest of Drawers,24,1905.22,20.56,36324.16,USA
2024-10-13,43,Entryway Table,47,66.29,0.0,3115.63,USA
2024-10-13,44,Hall Tree,25,1837.45,0.0,45936.25,USA
2024-10-13,45,Gaming Chair,57,1454.2,21.9,64736.62,USA
2024-10-13,46,Bean Bag,44,1366.5,15.44,50842.55,USA
2024-10-13,47,Murphy Bed,24,194.64,9.8,4213.57,USA
2024-10-13,48,Plant Stand,14,1794.79,7.94,23131.97,USA
2024-10-13,49,Shoe Rack,44,72.97,0.0,3210.68,USA
2024-10-13,50,Coat Rack,22,393.28,0.0,8652.16,USA
2024-10-20,1,Sofa,50,1689.23,26.19,62341.03,USA
2024-10-20,2,Dining Table,29,1621.21,0.0,47015.09,USA
2024-10-20,3,Chair,33,1689.18,0.0,55742.94,USA
2024-10-20,4,Bed Frame,34,675.05,23.61,17532.8,USA
2024-10-20,5,Nightstand,7,419.51,0.0,2936.57,USA
2024-10-20,6,Bookshelf,48,1396.71,0.0,67042.08,USA
2024-10-20,7,TV Stand,31,333.86,0.0,10349.66,USA
2024-10-20,8,Coffee Table,7,1002.78,0.0,7019.46,USA
2024-10-20,9,Recliner,58,1683.85,27.07,71225.84,USA
2024-10-20,10,Dresser,20,301.06,18.93,4881.39,USA
2024-10-20,11,Wardrobe,26,698.75,0.0,18167.5,USA
2024-10-20,12,Office Desk,13,1393.83,0.0,18119.79,USA
2024-10-20,13,Computer Chair,26,1386.61,0.0,36051.86,USA
2024-10-20,14,Futon,19,1160.1,25.3,16465.3,USA
2024-10-20,15,End Table,11,1446.83,0.0,15915.13,USA
2024-10-20,16,Bar Stool,34,1466.07,0.0,49846.38,USA
2024-10-20,17,Patio Set,6,747.15,0.0,4482.9,USA
2024-10-20,18,Sideboard,43,1679.78,15.38,61121.48,USA
2024-10-20,19,Loveseat,40,1144.64,0.0,45785.6,USA
2024-10-20,20,Chaise Lounge,20,1176.86,23.73,17951.82,USA
2024-10-20,21,Sectional Sofa,40,570.45,0.0,22818.0,USA
2024-10-20,22,File Cabinet,43,1249.06,0.0,53709.58,USA
2024-10-20,23,Console Table,44,580.96,0.0,25562.24,USA
2024-10-20,24,Bench,27,1683.79,6.81,42366.35,USA
2024-10-20,25,Hutch,47,1770.82,0.0,83228.54,USA
2024-10-20,26,Buffet,24,858.14,0.0,20595.36,USA
2024-10-20,27,Storage Ottoman,27,1436.97,0.0,38798.19,USA
2024-10-20,28,Accent Chair,8,742.81,0.0,5942.48,USA
2024-10-20,29,Bunk Bed,17,985.06,0.0,16746.02,USA
2024-10-20,30,Mattress,35,765.17,0.0,26780.95,USA
2024-10-20,31,Headboard,58,1910.56,10.58,99088.52,USA
2024-10-20,32,Room Divider,5,1297.56,0.0,6487.8,USA
2024-10-20,33,Floating Shelves,52,60.43,23.71,2397.31,USA
2024-10-20,34,Kitchen Island,56,156.83,15.54,7417.68,USA
2024-10-20,35,Rolling Cart,15,1622.67,9.49,22030.18,USA
2024-10-20,36,Foldable Table,25,1629.77,0.0,40744.25,USA
2024-10-20,37,Standing Desk,28,1057.07,0.0,29597.96,USA
2024-10-20,38,Ladder Shelf,43,1227.32,9.1,47972.26,USA
2024-10-20,39,Bookcase,6,785.91,0.0,4715.46,USA
2024-10-20,40,Vanity Table,40,1846.77,0.0,73870.8,USA
2024-10-20,41,Makeup Chair,26,299.97,0.0,7799.22,USA
2024-10-20,42,Chest of Drawers,20,1924.7,0.0,38494.0,USA
2024-10-20,43,Entryway Table,11,1247.0,0.0,13717.0,USA
2024-10-20,44,Hall Tree,17,1268.17,0.0,21558.89,USA
2024-10-20,45,Gaming Chair,6,1452.09,17.6,7179.13,USA
2024-10-20,46,Bean Bag,14,632.17,0.0,8850.38,USA
2024-10-20,47,Murphy Bed,20,715.04,25.08,10714.16,USA
2024-10-20,48,Plant Stand,48,1868.65,0.0,89695.2,USA
2024-10-20,49,Shoe Rack,23,75.37,0.0,1733.51,USA
2024-10-20,50,Coat Rack,23,1712.24,0.0,39381.52,USA
2024-10-27,1,Sofa,31,564.03,0.0,17484.93,USA
2024-10-27,2,Dining Table,57,1467.91,5.02,79470.59,USA
2024-10-27,3,Chair,10,413.83,11.73,3652.88,USA
2024-10-27,4,Bed Frame,41,1973.38,0.0,80908.58,USA
2024-10-27,5,Nightstand,31,1981.89,0.0,61438.59,USA
2024-10-27,6,Bookshelf,22,90.77,0.0,1996.94,USA
2024-10-27,7,TV Stand,6,891.44,0.0,5348.64,USA
2024-10-27,8,Coffee Table,36,1884.05,0.0,67825.8,USA
2024-10-27,9,Recliner,46,1908.81,18.52,71543.73,USA
2024-10-27,10,Dresser,8,1720.62,0.0,13764.96,USA
2024-10-27,11,Wardrobe,8,235.36,0.0,1882.88,USA
2024-10-27,12,Office Desk,7,119.74,0.0,838.18,USA
2024-10-27,13,Computer Chair,18,1231.11,0.0,22159.98,USA
2024-10-27,14,Futon,56,851.74,10.91,42493.65,USA
2024-10-27,15,End Table,20,956.14,0.0,19122.8,USA
2024-10-27,16,Bar Stool,46,114.98,0.0,5289.08,USA
2024-10-27,17,Patio Set,47,1411.08,0.0,66320.76,USA
2024-10-27,18,Sideboard,44,313.72,0.0,13803.68,USA
2024-10-27,19,Loveseat,20,315.92,0.0,6318.4,USA
2024-10-27,20,Chaise Lounge,32,78.3,0.0,2505.6,USA
2024-10-27,21,Sectional Sofa,13,1947.63,0.0,25319.19,USA
2024-10-27,22,File Cabinet,45,66.48,0.0,2991.6,USA
2024-10-27,23,Console Table,39,691.11,20.27,21489.86,USA
2024-10-27,24,Bench,10,1324.87,0.0,13248.7,USA
2024-10-27,25,Hutch,32,155.39,0.0,4972.48,USA
2024-10-27,26,Buffet,22,1150.18,17.35,20913.72,USA
2024-10-27,27,Storage Ottoman,45,818.46,0.0,36830.7,USA
2024-10-27,28,Accent Chair,46,586.71,6.88,25131.84,USA
2024-10-27,29,Bunk Bed,19,1705.1,0.0,32396.9,USA
2024-10-27,30,Mattress,23,860.11,0.0,19782.53,USA
2024-10-27,31,Headboard,33,574.78,0.0,18967.74,USA
2024-10-27,32,Room Divider,20,304.19,0.0,6083.8,USA
2024-10-27,33,Floating Shelves,5,1767.27,0.0,8836.35,USA
2024-10-27,34,Kitchen Island,36,1375.47,20.23,39499.65,USA
2024-10-27,35,Rolling Cart,37,286.47,0.0,10599.39,USA
2024-10-27,36,Foldable Table,21,900.68,0.0,18914.28,USA
2024-10-27,37,Standing Desk,52,558.3,26.33,21387.58,USA
2024-10-27,38,Ladder Shelf,58,379.23,25.55,16375.53,USA
2024-10-27,39,Bookcase,23,1955.97,0.0,44987.31,USA
2024-10-27,40,Vanity Table,20,1044.03,0.0,20880.6,USA
2024-10-27,41,Makeup Chair,45,144.23,0.0,6490.35,USA
2024-10-27,42,Chest of Drawers,34,369.64,0.0,12567.76,USA
2024-10-27,43,Entryway Table,6,1984.19,0.0,11905.14,USA
2024-10-27,44,Hall Tree,42,1902.91,0.0,79922.22,USA
2024-10-27,45,Gaming Chair,32,1792.86,0.0,57371.52,USA
2024-10-27,46,Bean Bag,48,1999.5,11.1,85322.66,USA
2024-10-27,47,Murphy Bed,33,664.12,0.0,21915.96,USA
2024-10-27,48,Plant Stand,33,300.61,0.0,9920.13,USA
2024-10-27,49,Shoe Rack,40,869.65,27.38,25261.59,USA
2024-10-27,50,Coat Rack,15,86.91,5.9,1226.73,USA
2024-11-03,1,Sofa,10,1527.06,23.29,11714.08,USA
2024-11-03,2,Dining Table,24,461.46,0.0,11075.04,USA
2024-11-03,3,Chair,14,991.48,13.08,12065.12,USA
2024-11-03,4,Bed Frame,16,1685.31,0.0,26964.96,USA
2024-11-03,5,Nightstand,8,1236.74,19.0,8014.08,USA
2024-11-03,6,Bookshelf,28,458.56,16.38,10736.54,USA
2024-11-03,7,TV Stand,21,1484.1,0.0,31166.1,USA
2024-11-03,8,Coffee Table,24,1849.02,0.0,44376.48,USA
2024-11-03,9,Recliner,18,551.86,0.0,9933.48,USA
2024-11-03,10,Dresser,12,923.93,0.0,11087.16,USA
2024-11-03,11,Wardrobe,25,972.77,0.0,24319.25,USA
2024-11-03,12,Office Desk,14,452.08,0.0,6329.12,USA
2024-11-03,13,Computer Chair,41,850.48,0.0,34869.68,USA
2024-11-03,14,Futon,18,70.81,24.41,963.46,USA
2024-11-03,15,End Table,33,739.28,0.0,24396.24,USA
2024-11-03,16,Bar Stool,33,1755.11,26.28,42697.61,USA
2024-11-03,17,Patio Set,25,1717.46,13.66,37071.37,USA
2024-11-03,18,Sideboard,44,941.03,28.55,29584.1,USA
2024-11-03,19,Loveseat,12,246.47,0.0,2957.64,USA
2024-11-03,20,Chaise Lounge,36,1436.43,0.0,51711.48,USA
2024-11-03,21,Sectional Sofa,12,1827.7,21.31,17258.61,USA
2024-11-03,22,File Cabinet,43,407.24,0.0,17511.32,USA
2024-11-03,23,Console Table,30,1281.96,11.43,34062.96,USA
2024-11-03,24,Bench,20,1933.02,0.0,38660.4,USA
2024-11-03,25,Hutch,38,925.79,0.0,35180.02,USA
2024-11-03,26,Buffet,45,1445.1,0.0,65029.5,USA
2024-11-03,27,Storage Ottoman,19,537.42,0.0,10210.98,USA
2024-11-03,28,Accent Chair,13,1865.5,0.0,24251.5,USA
2024-11-03,29,Bunk Bed,37,1490.66,0.0,55154.42,USA
2024-11-03,30,Mattress,26,860.76,0.0,22379.76,USA
2024-11-03,31,Headboard,30,776.58,0.0,23297.4,USA
2024-11-03,32,Room Divider,5,1087.99,0.0,5439.95,USA
2024-11-03,33,Floating Shelves,34,532.75,25.18,13552.52,USA
2024-11-03,34,Kitchen Island,40,142.46,0.0,5698.4,USA
2024-11-03,35,Rolling Cart,20,1497.5,0.0,29950.0,USA
2024-11-03,36,Foldable Table,8,1583.64,0.0,12669.12,USA
2024-11-03,37,Standing Desk,20,596.9,0.0,11938.0,USA
2024-11-03,38,Ladder Shelf,30,1210.16,24.85,27283.06,USA
2024-11-03,39,Bookcase,36,279.98,0.0,10079.28,USA
2024-11-03,40,Vanity Table,48,260.31,11.56,11050.47,USA
2024-11-03,41,Makeup Chair,9,505.54,0.0,4549.86,USA
2024-11-03,42,Chest of Drawers,8,976.83,0.0,7814.64,USA
2024-11-03,43,Entryway Table,20,1250.67,0.0,25013.4,USA
2024-11-03,44,Hall Tree,10,284.53,0.0,2845.3,USA
2024-11-03,45,Gaming Chair,29,1124.73,0.0,32617.17,USA
2024-11-03,46,Bean Bag,36,521.12,0.0,18760.32,USA
2024-11-03,47,Murphy Bed,48,1600.39,9.53,69497.9,USA
2024-11-03,48,Plant Stand,23,296.08,0.0,6809.84,USA
2024-11-03,49,Shoe Rack,34,296.98,0.0,10097.32,USA
2024-11-03,50,Coat Rack,39,758.22,0.0,29570.58,USA
2024-11-10,1,Sofa,30,1974.06,0.0,59221.8,USA
2024-11-10,2,Dining Table,10,998.46,0.0,9984.6,USA
2024-11-10,3,Chair,28,1965.66,0.0,55038.48,USA
2024-11-10,4,Bed Frame,23,234.8,0.0,5400.4,USA
2024-11-10,5,Nightstand,13,486.45,13.51,5469.5,USA
2024-11-10,6,Bookshelf,35,449.19,0.0,15721.65,USA
2024-11-10,7,TV Stand,30,1753.11,0.0,52593.3,USA
2024-11-10,8,Coffee Table,33,786.7,0.0,25961.1,USA
2024-11-10,9,Recliner,39,1393.55,0.0,54348.45,USA
2024-11-10,10,Dresser,30,1865.25,0.0,55957.5,USA
2024-11-10,11,Wardrobe,38,547.42,0.0,20801.96,USA
2024-11-10,12,Office Desk,24,1756.13,25.27,31496.54,USA
2024-11-10,13,Computer Chair,24,80.88,0.0,1941.12,USA
2024-11-10,14,Futon,30,256.94,22.22,5995.44,USA
2024-11-10,15,End Table,11,1480.13,0.0,16281.43,USA
2024-11-10,16,Bar Stool,29,535.95,0.0,15542.55,USA
2024-11-10,17,Patio Set,10,751.11,0.0,7511.1,USA
2024-11-10,18,Sideboard,33,58.78,0.0,1939.74,USA
2024-11-10,19,Loveseat,9,266.52,0.0,2398.68,USA
2024-11-10,20,Chaise Lounge,28,248.42,0.0,6955.76,USA
2024-11-10,21,Sectional Sofa,7,1474.31,0.0,10320.17,USA
2024-11-10,22,File Cabinet,32,471.46,19.77,12104.08,USA
2024-11-10,23,Console Table,40,1846.84,0.0,73873.6,USA
2024-11-10,24,Bench,44,855.04,0.0,37621.76,USA
2024-11-10,25,Hutch,35,303.55,0.0,10624.25,USA
2024-11-10,26,Buffet,23,978.24,0.0,22499.52,USA
2024-11-10,27,Storage Ottoman,45,77.2,0.0,3474.0,USA
2024-11-10,28,Accent Chair,11,1407.26,0.0,15479.86,USA
2024-11-10,29,Bunk Bed,14,310.83,0.0,4351.62,USA
2024-11-10,30,Mattress,37,1043.98,0.0,38627.26,USA
2024-11-10,31,Headboard,23,399.63,0.0,9191.49,USA
2024-11-10,32,Room Divider,19,692.29,19.69,10563.58,USA
2024-11-10,33,Floating Shelves,30,1811.44,21.81,42490.95,USA
2024-11-10,34,Kitchen Island,9,1940.41,0.0,17463.69,USA
2024-11-10,35,Rolling Cart,52,1065.7,25.91,41058.01,USA
2024-11-10,36,Foldable Table,46,1411.63,0.0,64934.98,USA
2024-11-10,37,Standing Desk,16,555.12,0.0,8881.92,USA
2024-11-10,38,Ladder Shelf,24,1193.11,24.11,21730.83,USA
2024-11-10,39,Bookcase,22,865.98,0.0,19051.56,USA
2024-11-10,40,Vanity Table,32,1297.91,26.51,30522.69,USA
2024-11-10,41,Makeup Chair,31,793.76,0.0,24606.56,USA
2024-11-10,42,Chest of Drawers,13,255.52,0.0,3321.76,USA
2024-11-10,43,Entryway Table,24,910.4,6.63,20400.97,USA
2024-11-10,44,Hall Tree,12,1423.31,18.97,13839.7,USA
2024-11-10,45,Gaming Chair,8,885.9,0.0,7087.2,USA
2024-11-10,46,Bean Bag,30,1884.88,0.0,56546.4,USA
2024-11-10,47,Murphy Bed,30,1652.08,0.0,49562.4,USA
2024-11-10,48,Plant Stand,57,1937.74,23.82,84141.71,USA
2024-11-10,49,Shoe Rack,20,1750.37,0.0,35007.4,USA
2024-11-10,50,Coat Rack,16,146.08,0.0,2337.28,USA
2024-11-17,1,Sofa,39,1675.09,13.7,56378.5,USA
2024-11-17,2,Dining Table,34,150.79,8.96,4667.49,USA
2024-11-17,3,Chair,8,755.45,0.0,6043.6,USA
2024-11-17,4,Bed Frame,21,1539.04,16.18,27090.49,USA
2024-11-17,5,Nightstand,35,925.22,0.0,32382.7,USA
2024-11-17,6,Bookshelf,34,823.93,0.0,28013.62,USA
2024-11-17,7,TV Stand,43,622.84,0.0,26782.12,USA
2024-11-17,8,Coffee Table,27,875.71,0.0,23644.17,USA
2024-11-17,9,Recliner,48,1712.45,0.0,82197.6,USA
2024-11-17,10,Dresser,11,1421.03,0.0,15631.33,USA
2024-11-17,11,Wardrobe,15,1545.08,29.24,16399.48,USA
2024-11-17,12,Office Desk,33,175.84,0.0,5802.72,USA
2024-11-17,13,Computer Chair,46,1723.83,0.0,79296.18,USA
2024-11-17,14,Futon,33,1707.48,0.0,56346.84,USA
2024-11-17,15,End Table,27,458.11,0.0,12368.97,USA
2024-11-17,16,Bar Stool,48,53.09,0.0,2548.32,USA
2024-11-17,17,Patio Set,12,733.03,0.0,8796.36,USA
2024-11-17,18,Sideboard,9,1162.83,0.0,10465.47,USA
2024-11-17,19,Loveseat,12,972.69,20.76,9249.11,USA
2024-11-17,20,Chaise Lounge,9,304.16,0.0,2737.44,USA
2024-11-17,21,Sectional Sofa,15,53.08,0.0,796.2,USA
2024-11-17,22,File Cabinet,32,140.2,0.0,4486.4,USA
2024-11-17,23,Console Table,31,531.16,0.0,16465.96,USA
2024-11-17,24,Bench,58,1355.05,6.8,73248.58,USA
2024-11-17,25,Hutch,37,1325.35,0.0,49037.95,USA
2024-11-17,26,Buffet,20,1151.89,0.0,23037.8,USA
2024-11-17,27,Storage Ottoman,17,593.01,0.0,10081.17,USA
2024-11-17,28,Accent Chair,39,1892.72,0.0,73816.08,USA
2024-11-17,29,Bunk Bed,58,1694.58,10.09,88368.62,USA
2024-11-17,30,Mattress,40,1807.9,11.76,63811.64,USA
2024-11-17,31,Headboard,10,247.12,0.0,2471.2,USA
2024-11-17,32,Room Divider,24,236.37,0.0,5672.88,USA
2024-11-17,33,Floating Shelves,36,383.65,26.83,10105.8,USA
2024-11-17,34,Kitchen Island,33,1069.02,0.0,35277.66,USA
2024-11-17,35,Rolling Cart,22,55.89,11.2,1091.87,USA
2024-11-17,36,Foldable Table,12,667.18,0.0,8006.16,USA
2024-11-17,37,Standing Desk,44,1052.06,0.0,46290.64,USA
2024-11-17,38,Ladder Shelf,6,1802.3,28.53,7728.62,USA
2024-11-17,39,Bookcase,11,1957.09,0.0,21527.99,USA
2024-11-17,40,Vanity Table,35,93.43,0.0,3270.05,USA
2024-11-17,41,Makeup Chair,10,597.24,0.0,5972.4,USA
2024-11-17,42,Chest of Drawers,25,50.8,19.9,1017.27,USA
2024-11-17,43,Entryway Table,55,411.78,21.29,17826.16,USA
2024-11-17,44,Hall Tree,25,144.37,0.0,3609.25,USA
2024-11-17,45,Gaming Chair,19,1850.43,16.43,29381.68,USA
2024-11-17,46,Bean Bag,30,877.56,0.0,26326.8,USA
2024-11-17,47,Murphy Bed,25,1000.78,0.0,25019.5,USA
2024-11-17,48,Plant Stand,46,1376.09,20.88,50083.07,USA
2024-11-17,49,Shoe Rack,32,1136.24,0.0,36359.68,USA
2024-11-17,50,Coat Rack,16,315.69,0.0,5051.04,USA
2024-11-24,1,Sofa,28,1340.3,0.0,37528.4,USA
2024-11-24,2,Dining Table,19,1335.35,0.0,25371.65,USA
2024-11-24,3,Chair,19,778.62,0.0,14793.78,USA
2024-11-24,4,Bed Frame,19,1921.27,0.0,36504.13,USA
2024-11-24,5,Nightstand,8,840.96,0.0,6727.68,USA
2024-11-24,6,Bookshelf,13,1555.46,0.0,20220.98,USA
2024-11-24,7,TV Stand,11,1329.48,0.0,14624.28,USA
2024-11-24,8,Coffee Table,45,204.41,0.0,9198.45,USA
2024-11-24,9,Recliner,6,1907.65,0.0,11445.9,USA
2024-11-24,10,Dresser,22,597.38,0.0,13142.36,USA
2024-11-24,11,Wardrobe,22,1335.69,0.0,29385.18,USA
2024-11-24,12,Office Desk,21,1548.42,0.0,32516.82,USA
2024-11-24,13,Computer Chair,10,967.13,26.84,7075.52,USA
2024-11-24,14,Futon,42,1098.94,0.0,46155.48,USA
2024-11-24,15,End Table,18,835.64,27.68,10878.03,USA
2024-11-24,16,Bar Stool,7,1082.81,0.0,7579.67,USA
2024-11-24,17,Patio Set,40,52.64,17.43,1738.59,USA
2024-11-24,18,Sideboard,19,351.64,0.0,6681.16,USA
2024-11-24,19,Loveseat,45,205.06,0.0,9227.7,USA
2024-11-24,20,Chaise Lounge,27,865.36,27.78,16874.0,USA
2024-11-24,21,Sectional Sofa,37,504.45,28.76,13296.7,USA
2024-11-24,22,File Cabinet,47,1047.39,0.0,49227.33,USA
2024-11-24,23,Console Table,38,1185.6,0.0,45052.8,USA
2024-11-24,24,Bench,12,1609.54,0.0,19314.48,USA
2024-11-24,25,Hutch,37,1389.17,0.0,51399.29,USA
2024-11-24,26,Buffet,8,1107.97,29.46,6252.5,USA
2024-11-24,27,Storage Ottoman,36,1896.73,17.62,56250.94,USA
2024-11-24,28,Accent Chair,17,1662.96,0.0,28270.32,USA
2024-11-24,29,Bunk Bed,11,1129.31,0.0,12422.41,USA
2024-11-24,30,Mattress,48,1197.74,0.0,57491.52,USA
2024-11-24,31,Headboard,38,854.88,0.0,32485.44,USA
2024-11-24,32,Room Divider,36,909.49,16.97,27185.38,USA
2024-11-24,33,Floating Shelves,10,353.72,0.0,3537.2,USA
2024-11-24,34,Kitchen Island,21,65.99,27.47,1005.11,USA
2024-11-24,35,Rolling Cart,27,1139.74,0.0,30772.98,USA
2024-11-24,36,Foldable Table,8,99.67,0.0,797.36,USA
2024-11-24,37,Standing Desk,35,1114.51,0.0,39007.85,USA
2024-11-24,38,Ladder Shelf,41,330.19,0.0,13537.79,USA
2024-11-24,39,Bookcase,22,1813.58,29.97,27941.1,USA
2024-11-24,40,Vanity Table,26,819.59,0.0,21309.34,USA
2024-11-24,41,Makeup Chair,48,219.53,0.0,10537.44,USA
2024-11-24,42,Chest of Drawers,32,97.74,0.0,3127.68,USA
2024-11-24,43,Entryway Table,57,1061.93,20.14,48339.27,USA
2024-11-24,44,Hall Tree,45,1831.35,0.0,82410.75,USA
2024-11-24,45,Gaming Chair,26,1665.34,0.0,43298.84,USA
2024-11-24,46,Bean Bag,31,1509.0,27.65,33844.61,USA
2024-11-24,47,Murphy Bed,45,182.2,23.09,6305.85,USA
2024-11-24,48,Plant Stand,14,1345.05,15.66,15881.81,USA
2024-11-24,49,Shoe Rack,29,174.54,0.0,5061.66,USA
2024-11-24,50,Coat Rack,57,1656.14,22.07,73565.9,USA
2024-12-01,1,Sofa,50,807.64,26.64,29624.24,USA
2024-12-01,2,Dining Table,18,744.14,0.0,13394.52,USA
2024-12-01,3,Chair,23,1622.49,17.76,30689.72,USA
2024-12-01,4,Bed Frame,18,1965.05,0.0,35370.9,USA
2024-12-01,5,Nightstand,28,880.92,0.0,24665.76,USA
2024-12-01,6,Bookshelf,60,155.17,0.0,9310.2,USA
2024-12-01,7,TV Stand,9,252.49,0.0,2272.41,USA
2024-12-01,8,Coffee Table,57,1508.45,9.92,77452.27,USA
2024-12-01,9,Recliner,43,1917.78,0.0,82464.54,USA
2024-12-01,10,Dresser,51,864.4,0.0,44084.4,USA
2024-12-01,11,Wardrobe,39,1070.16,0.0,41736.24,USA
2024-12-01,12,Office Desk,19,186.73,0.0,3547.87,USA
2024-12-01,13,Computer Chair,39,381.8,0.0,14890.2,USA
2024-12-01,14,Futon,45,852.25,0.0,38351.25,USA
2024-12-01,15,End Table,82,266.57,11.96,19244.43,USA
2024-12-01,16,Bar Stool,49,1633.36,0.0,80034.64,USA
2024-12-01,17,Patio Set,58,1154.57,0.0,66965.06,USA
2024-12-01,18,Sideboard,30,410.61,0.0,12318.3,USA
2024-12-01,19,Loveseat,43,162.69,8.52,6399.64,USA
2024-12-01,20,Chaise Lounge,7,836.92,0.0,5858.44,USA
2024-12-01,21,Sectional Sofa,15,357.77,0.0,5366.55,USA
2024-12-01,22,File Cabinet,42,987.53,0.0,41476.26,USA
2024-12-01,23,Console Table,57,599.9,0.0,34194.3,USA
2024-12-01,24,Bench,46,289.68,0.0,13325.28,USA
2024-12-01,25,Hutch,36,121.21,0.0,4363.56,USA
2024-12-01,26,Buffet,10,1193.06,0.0,11930.6,USA
2024-12-01,27,Storage Ottoman,42,511.79,0.0,21495.18,USA
2024-12-01,28,Accent Chair,22,191.08,0.0,4203.76,USA
2024-12-01,29,Bunk Bed,28,801.57,18.36,18323.25,USA
2024-12-01,30,Mattress,88,1328.06,5.21,110780.39,USA
2024-12-01,31,Headboard,51,131.67,0.0,6715.17,USA
2024-12-01,32,Room Divider,60,1577.51,0.0,94650.6,USA
2024-12-01,33,Floating Shelves,33,521.76,0.0,17218.08,USA
2024-12-01,34,Kitchen Island,64,411.55,17.8,21650.82,USA
2024-12-01,35,Rolling Cart,31,137.52,0.0,4263.12,USA
2024-12-01,36,Foldable Table,61,1395.15,0.0,85104.15,USA
2024-12-01,37,Standing Desk,16,175.76,0.0,2812.16,USA
2024-12-01,38,Ladder Shelf,27,515.59,25.89,10316.8,USA
2024-12-01,39,Bookcase,49,1405.7,0.0,68879.3,USA
2024-12-01,40,Vanity Table,13,732.96,0.0,9528.48,USA
2024-12-01,41,Makeup Chair,69,1837.77,0.0,126806.13,USA
2024-12-01,42,Chest of Drawers,88,1834.11,9.24,146488.16,USA
2024-12-01,43,Entryway Table,30,913.68,0.0,27410.4,USA
2024-12-01,44,Hall Tree,43,744.61,0.0,32018.23,USA
2024-12-01,45,Gaming Chair,57,656.4,0.0,37414.8,USA
2024-12-01,46,Bean Bag,19,390.57,0.0,7420.83,USA
2024-12-01,47,Murphy Bed,45,1030.54,6.3,43452.72,USA
2024-12-01,48,Plant Stand,14,1889.55,14.13,22715.79,USA
2024-12-01,49,Shoe Rack,51,1523.1,0.0,77678.1,USA
2024-12-01,50,Coat Rack,9,1390.38,0.0,12513.42,USA
2024-12-08,1,Sofa,79,431.63,5.7,32155.14,USA
2024-12-08,2,Dining Table,28,1669.84,8.6,42734.55,USA
2024-12-08,3,Chair,52,915.38,0.0,47599.76,USA
2024-12-08,4,Bed Frame,70,1686.43,0.0,118050.1,USA
2024-12-08,5,Nightstand,40,1208.95,0.0,48358.0,USA
2024-12-08,6,Bookshelf,64,745.95,0.0,47740.8,USA
2024-12-08,7,TV Stand,66,384.08,0.0,25349.28,USA
2024-12-08,8,Coffee Table,72,172.64,0.0,12430.08,USA
2024-12-08,9,Recliner,46,951.6,14.75,37316.99,USA
2024-12-08,10,Dresser,13,1629.74,0.0,21186.62,USA
2024-12-08,11,Wardrobe,30,1865.07,0.0,55952.1,USA
2024-12-08,12,Office Desk,75,827.2,9.25,56301.3,USA
2024-12-08,13,Computer Chair,13,711.45,0.0,9248.85,USA
2024-12-08,14,Futon,34,467.8,13.52,13754.82,USA
2024-12-08,15,End Table,43,1063.03,0.0,45710.29,USA
2024-12-08,16,Bar Stool,63,1561.56,0.0,98378.28,USA
2024-12-08,17,Patio Set,28,879.85,0.0,24635.8,USA
2024-12-08,18,Sideboard,67,586.21,0.0,39276.07,USA
2024-12-08,19,Loveseat,18,1403.0,0.0,25254.0,USA
2024-12-08,20,Chaise Lounge,30,699.0,0.0,20970.0,USA
2024-12-08,21,Sectional Sofa,52,938.45,0.0,48799.4,USA
2024-12-08,22,File Cabinet,37,783.28,28.57,20701.39,USA
2024-12-08,23,Console Table,12,944.38,0.0,11332.56,USA
2024-12-08,24,Bench,37,979.31,0.0,36234.47,USA
2024-12-08,25,Hutch,54,1592.01,0.0,85968.54,USA
2024-12-08,26,Buffet,34,1831.48,18.13,50980.71,USA
2024-12-08,27,Storage Ottoman,36,1278.57,0.0,46028.52,USA
2024-12-08,28,Accent Chair,32,365.12,7.96,10753.81,USA
2024-12-08,29,Bunk Bed,55,943.65,21.49,40747.28,USA
2024-12-08,30,Mattress,58,1552.44,0.0,90041.52,USA
2024-12-08,31,Headboard,48,1334.94,11.81,56509.61,USA
2024-12-08,32,Room Divider,68,1090.37,7.53,68562.03,USA
2024-12-08,33,Floating Shelves,19,1150.39,7.86,20139.42,USA
2024-12-08,34,Kitchen Island,19,729.05,0.0,13851.95,USA
2024-12-08,35,Rolling Cart,31,92.39,0.0,2864.09,USA
2024-12-08,36,Foldable Table,61,1419.71,20.85,68545.73,USA
2024-12-08,37,Standing Desk,72,666.77,0.0,48007.44,USA
2024-12-08,38,Ladder Shelf,48,1344.41,0.0,64531.68,USA
2024-12-08,39,Bookcase,84,1908.59,17.92,131591.94,USA
2024-12-08,40,Vanity Table,31,129.53,0.0,4015.43,USA
2024-12-08,41,Makeup Chair,48,747.68,28.54,25646.02,USA
2024-12-08,42,Chest of Drawers,57,1183.04,28.61,48140.62,USA
2024-12-08,43,Entryway Table,30,1487.14,9.45,40398.16,USA
2024-12-08,44,Hall Tree,37,1864.21,14.12,59236.39,USA
2024-12-08,45,Gaming Chair,42,1515.78,0.0,63662.76,USA
2024-12-08,46,Bean Bag,66,1494.52,24.6,74373.29,USA
2024-12-08,47,Murphy Bed,58,448.78,0.0,26029.24,USA
2024-12-08,48,Plant Stand,25,1522.13,0.0,38053.25,USA
2024-12-08,49,Shoe Rack,42,1715.33,0.0,72043.86,USA
